,nlpd,mae_mean,mae_median,mae_mode
54,0.07040143758058548,0.37790048,0.3664385,0.35554594
55,0.040662091225385666,0.35789356,0.33798867,0.29003853
56,0.025957340374588966,0.34480134,0.32593477,0.2930754
57,0.0623687207698822,0.36458042,0.34788412,0.3251332
58,0.05092507600784302,0.3517528,0.33753875,0.32400706
59,0.038561612367630005,0.35503533,0.33444232,0.30869186
60,0.2884134352207184,0.3773985,0.3614219,0.33933434
61,0.2518615424633026,0.36079568,0.3513551,0.33442894
62,0.2499932497739792,0.37616017,0.3698115,0.36670738
63,0.3016631603240967,0.39014706,0.3838042,0.38988698
64,0.28459957242012024,0.36133984,0.34811243,0.32938668
65,0.39518991112709045,0.39893875,0.39433753,0.39815056
66,0.4174511134624481,0.3710715,0.36378935,0.3633122
67,0.26975056529045105,0.39286345,0.38743812,0.39518604
68,0.147393137216568,0.3332136,0.31974646,0.30475086
69,0.22117096185684204,0.38476244,0.37624198,0.37360582
70,0.19141964614391327,0.35248414,0.3328495,0.28947845
71,0.1731761246919632,0.38023227,0.37743473,0.38305146
72,0.20620006322860718,0.43062672,0.42902538,0.4431945
73,0.1578269600868225,0.36350662,0.35529277,0.35581568
74,0.29095596075057983,0.37545058,0.3607106,0.3429651
75,0.31147268414497375,0.38384646,0.37246597,0.3507228
76,0.17187105119228363,0.38063255,0.37396795,0.36546627
77,0.16986370086669922,0.3682621,0.36205065,0.35968024
78,0.2347434014081955,0.3853422,0.37497908,0.36406735
79,0.292906790971756,0.37211514,0.3570979,0.34115806
80,0.01045835018157959,0.28930894,0.27971604,0.2835819
81,-0.015904873609542847,0.22081476,0.21955036,0.24183768
82,-0.01695760153234005,0.22887543,0.22349285,0.23713627
83,0.005878627300262451,0.2965084,0.2967235,0.31371433
84,-0.013713519088923931,0.22030653,0.22395425,0.24209656
85,-0.018459221348166466,0.18474779,0.19418795,0.21480402
86,0.053363025188446045,0.34166133,0.33990535,0.35004196
87,-0.021982869133353233,0.20033225,0.19833356,0.20016289
88,-0.018532514572143555,0.2006765,0.20560315,0.23000953
89,-0.009833465330302715,0.24328415,0.23322125,0.2319174
90,-0.007658342365175486,0.2461806,0.24396318,0.25428793
91,-0.017096320167183876,0.18867198,0.19129397,0.20306648
92,-0.02450554631650448,0.16698153,0.17060381,0.18943371
93,-0.012779195792973042,0.20872894,0.20921443,0.22253016
94,0.008643249981105328,0.27979228,0.28313446,0.29463634
95,-0.0028639633674174547,0.25031152,0.25336993,0.2671962
